px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.86378	-11.8658	-2.64906	1.54378	-0.359232	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.320032
9.83199	-12.0246	-2.66845	1.5048	-0.377099	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.366524
9.76946	-12.1501	-2.56124	1.42812	-0.452528	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	6.46121
9.69975	-12.3112	-2.59729	1.3694	-0.483627	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	1.17348
9.58287	-12.4192	-2.44951	1.24199	-0.620583	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	17.6596
9.49132	-12.5555	-2.47466	1.1771	-0.648639	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	1.21512
9.41358	-12.6748	-2.45432	1.11424	-0.684642	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.971549
9.32799	-12.7903	-2.45741	1.06078	-0.699009	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.540534
9.15354	-12.8645	-2.36239	0.885287	-0.884719	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	24.6047
9.01543	-12.9701	-2.40438	0.803314	-0.913657	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	1.81096
8.86906	-13.0381	-2.4085	0.680541	-1.017	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	6.57074
8.74638	-13.1034	-2.41896	0.611406	-1.0329	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.874379
8.58176	-13.1568	-2.44797	0.485136	-1.1262	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	5.33691
8.43745	-13.2077	-2.46196	0.407708	-1.13945	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.695149
8.29867	-13.2515	-2.47413	0.330208	-1.15816	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.307748
8.14711	-13.2855	-2.49331	0.2539	-1.16814	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.531465
7.98006	-13.296	-2.54185	0.146492	-1.22583	7.88931	-13.1791	7.9	-13.25	-2.72673	0	2.38815
7.82528	-13.3022	-2.55502	0.0682419	-1.2346	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.447059
7.66517	-13.2918	-2.58996	-0.02355	-1.26524	7.52542	-13.1457	7.6	-13.25	-2.72991	0	1.05231
7.5094	-13.277	-2.6058	-0.1004	-1.2706	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.293501
7.31282	-13.2197	-2.7537	-0.233666	-1.35964	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	8.21613
7.14384	-13.1801	-2.78982	-0.310282	-1.35842	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.462689
7.04092	-13.1601	-2.63531	-0.339339	-1.28912	6.90569	-13.1515	6.9	-13.15	-2.72312	0	7.16369
6.86723	-13.1201	-2.69716	-0.400643	-1.27524	6.73255	-13.1364	6.75	-13.15	-2.72312	0	1.05979
6.77424	-13.1038	-2.57382	-0.423921	-1.21812	6.69426	-13.3705	6.6	-13.15	-3.00475	0	5.38406
6.60438	-13.0762	-2.65557	-0.458752	-1.1881	6.42749	-13.1436	6.45	-13.15	-3.00472	0	2.10706
6.49967	-13.0386	-2.58809	-0.495672	-1.15636	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	1.84022
6.35348	-12.9957	-2.63442	-0.53221	-1.13366	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.844763
6.23841	-12.9413	-2.58252	-0.576214	-1.10936	6.162	-13.1569	6.1	-13	-2.72732	0.909111	1.31893
6.07855	-12.8843	-2.63567	-0.610082	-1.0813	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	1.15401
5.96539	-12.8152	-2.58595	-0.654755	-1.06012	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	1.12579
5.79941	-12.7589	-2.64526	-0.673892	-1.02116	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.82359
5.67952	-12.6667	-2.6693	-0.727474	-1.02075	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.325179
5.53456	-12.5907	-2.70334	-0.754726	-0.992664	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.828829
5.41959	-12.4834	-2.74061	-0.809318	-0.995956	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.452161
5.26346	-12.3984	-2.78744	-0.825914	-0.958583	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.45313
5.16786	-12.3106	-2.72185	-0.86337	-0.939951	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.65525
5.04018	-12.2081	-2.74863	-0.892629	-0.918015	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.501985
4.93075	-12.0715	-2.83863	-0.946419	-0.926747	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.73175
4.81777	-11.9508	-2.85755	-0.981159	-0.910748	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.27272
4.75155	-11.8429	-2.72743	-1.02567	-0.898413	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	4.10273
4.67476	-11.72	-2.72297	-1.07085	-0.89465	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.047734
4.60613	-11.5897	-2.72109	-1.11896	-0.8937	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0434304
4.54448	-11.4519	-2.72283	-1.16912	-0.894515	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.00421077
4.45162	-11.2707	-2.93378	-1.20961	-0.88741	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	8.94505
4.41349	-11.1077	-2.93637	-1.27133	-0.899843	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.144519
4.43218	-10.9948	-2.67745	-1.3543	-0.936886	4.46178	-10.9843	4.45	-10.95	0	1.81804	14.2171
4.41499	-10.8513	-2.67091	-1.41228	-0.94348	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.0691044
4.44659	-10.7467	-2.49221	-1.49649	-0.983388	4.60972	-11.1274	4.45	-10.75	0	1.81614	7.78507
4.43861	-10.6144	-2.48709	-1.54851	-0.981528	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.0220562
4.3833	-10.4476	-2.66849	-1.55183	-0.918127	4.43099	-10.4242	4.45	-10.45	0	3.6396	9.13235
4.40277	-10.2888	-2.68212	-1.61721	-0.9322	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.229689
4.4294	-10.1447	-2.65845	-1.68273	-0.948847	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.317428
4.47821	-9.98624	-2.67808	-1.75648	-0.969283	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.44476
4.49046	-9.84136	-2.73142	-1.78564	-0.942551	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.20764
4.55508	-9.69455	-2.75736	-1.85599	-0.96419	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.597371
4.64346	-9.55627	-2.70958	-1.95669	-1.02531	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.20163
4.71184	-9.42512	-2.706	-2.0188	-1.03104	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.11004
4.75692	-9.29621	-2.72886	-2.04891	-1.00197	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.67772
4.85053	-9.16979	-2.75436	-2.11645	-1.01753	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.493277
4.88718	-9.02658	-2.78526	-2.11351	-0.937293	5.03379	-9.03255	5	-9	0.908384	2.72514	4.51262
4.99179	-8.88518	-2.81868	-2.17667	-0.946848	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.380371
5.10753	-8.76891	-2.81538	-2.25451	-0.979717	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.715905
5.22106	-8.65056	-2.82789	-2.31527	-0.985577	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.115468
5.28654	-8.52348	-2.82106	-2.31747	-0.913615	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	3.09611
5.40478	-8.40245	-2.8445	-2.37008	-0.914848	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.139292
5.50493	-8.28835	-2.84241	-2.39987	-0.884812	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.667027
5.62936	-8.18162	-2.85498	-2.45031	-0.88589	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.0401298
5.73699	-8.07896	-2.84264	-2.47806	-0.853818	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.923686
5.85308	-7.98081	-2.83753	-2.51935	-0.848965	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.137264
5.94999	-7.88046	-2.80437	-2.52854	-0.792928	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	2.27173
6.073	-7.78681	-2.80702	-2.56712	-0.788361	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.113018
6.1258	-7.65953	-2.72372	-2.51567	-0.64863	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	13.8156
6.25616	-7.54601	-2.76238	-2.54165	-0.638374	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.656473
6.3845	-7.45443	-2.77331	-2.57479	-0.637556	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.313838
6.5269	-7.34646	-2.81746	-2.60079	-0.627794	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.634174
6.65067	-7.25893	-2.80774	-2.6212	-0.607613	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.342606
6.77895	-7.1794	-2.8037	-2.65025	-0.603903	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.0962532
6.90283	-7.09778	-2.78444	-2.66499	-0.575951	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.602501
7.04881	-7.00937	-2.81472	-2.68887	-0.567829	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.301932
7.13333	-6.90705	-2.7147	-2.65132	-0.462423	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	9.0048
7.26727	-6.81701	-2.73462	-2.66616	-0.452113	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.356858
7.35524	-6.71582	-2.65339	-2.63165	-0.362071	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	6.77634
7.48242	-6.62305	-2.67168	-2.6394	-0.350502	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.433568
7.63027	-6.56228	-2.71074	-2.68164	-0.387602	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	1.44738
7.76227	-6.48747	-2.71605	-2.69714	-0.382173	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.100434
7.87356	-6.41113	-2.66574	-2.69041	-0.339509	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	1.6874
7.9973	-6.34871	-2.65378	-2.70748	-0.33843	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.0843922
8.1124	-6.27756	-2.61882	-2.70646	-0.309432	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.824173
8.24676	-6.20177	-2.63617	-2.71509	-0.301264	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.16472
8.37537	-6.13198	-2.63585	-2.72299	-0.291211	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.320664
8.52142	-6.04096	-2.6787	-2.72261	-0.274898	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.660739
8.61917	-5.9512	-2.59442	-2.68717	-0.199972	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	5.32209
8.75407	-5.85651	-2.62774	-2.68038	-0.182728	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.63306
8.88978	-5.78669	-2.6398	-2.68769	-0.179448	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.209686
9.03489	-5.67814	-2.69326	-2.67371	-0.156219	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	1.1564
9.13725	-5.58165	-2.63016	-2.63727	-0.0913815	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	3.72081
9.26696	-5.46962	-2.66719	-2.61804	-0.0683914	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	1.07577
9.37985	-5.38187	-2.64698	-2.60361	-0.0444658	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.713796
9.49425	-5.29773	-2.64131	-2.59824	-0.0374741	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.262296
9.57797	-5.18948	-2.54852	-2.53905	0.0544025	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	8.36628
9.69074	-5.07247	-2.57726	-2.51395	0.0749046	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.913264
9.78449	-4.96773	-2.54806	-2.48036	0.114961	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	1.48796
9.89423	-4.84877	-2.57679	-2.4555	0.132014	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.639071
9.98757	-4.74155	-2.55555	-2.42333	0.166469	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.953499
10.0922	-4.6229	-2.57955	-2.39983	0.17955	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.394902
10.2423	-4.55298	-2.65195	-2.44771	0.0959042	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	5.89879
10.3553	-4.43243	-2.68061	-2.42835	0.108697	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.397581
10.3919	-4.28611	-2.55706	-2.32127	0.254761	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	17.2085
10.4849	-4.15497	-2.5841	-2.29218	0.268432	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.454086
10.5937	-4.05409	-2.61105	-2.29955	0.234176	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	1.20099
10.6832	-3.92088	-2.63389	-2.27206	0.247288	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.455503
10.769	-3.80025	-2.63773	-2.25142	0.25358	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.558869
10.8624	-3.64936	-2.68489	-2.22064	0.268652	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.720033
10.9096	-3.51587	-2.659	-2.16115	0.33267	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	3.01853
10.9783	-3.36656	-2.70162	-2.12551	0.349508	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.907389
11.0857	-3.25499	-2.73459	-2.15398	0.275823	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.05135
11.1633	-3.11133	-2.75318	-2.1297	0.283846	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.214444
11.2104	-2.96425	-2.72833	-2.07299	0.342437	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.44279
11.2785	-2.80997	-2.7555	-2.04423	0.351207	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.285411
11.2206	-2.6259	-2.6748	-1.86615	0.588114	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	40.8271
11.2391	-2.48786	-2.67368	-1.82488	0.598517	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.592666
11.2927	-2.35666	-2.67033	-1.82157	0.553323	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	1.61984
11.3132	-2.20285	-2.67723	-1.78103	0.562133	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.371759
11.3579	-2.06677	-2.67506	-1.77873	0.516365	11.1623	-1.9797	11.3	-2	0.909855	2.72956	2.27167
11.3797	-1.9054	-2.6973	-1.74272	0.522655	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.245156
